id_cliente;idade;classe_trabalho;escolaridade;id_estado;estado_civil;raca;qtde_filhos;salario
6355;61;Empresário;Ensino Médio Incompleto;13;Casado;Branco;5;8708
6356;33;Funcionário Setor Privado;Ensino Médio Completo;16;Solteiro;Branco;5;3691
6357;50;Empresário;Ensino Médio Incompleto;17;Casado;Negro;3;11548
6358;59;Funcionário Setor Privado;Ensino Médio Incompleto;4;Solteiro;Branco;0;1100
6359;25;Funcionário Setor Privado;Ensino Médio Incompleto;6;Solteiro;Branco;4;1100
6360;22;Funcionário Setor Privado;Ensino Médio Incompleto;6;Solteiro;Branco;3;1100
6361;56;Funcionário Setor Privado;Ensino Médio Completo;25;Casado;Branco;3;3425
6362;44;Funcionário Setor Privado;Ensino Médio Completo;18;Solteiro;Negro;0;3710
6363;35;Funcionário Setor Privado;Ensino Médio Completo;7;Casado;Branco;4;3788
6364;57;Funcionário Setor Privado;Ensino Médio Incompleto;18;Solteiro;Branco;1;1100
6365;47;Autônomo;Ensino Médio Incompleto;10;Casado;Branco;0;1100
6366;27;Funcionário Setor Privado;Ensino Médio Completo;22;Solteiro;Branco;1;3805
6367;50;Autônomo;Ensino Médio Incompleto;14;Casado;Branco;1;1100
6368;30;Funcionário Setor Privado;Ensino Médio Completo;14;Solteiro;Negro;2;2985
6369;46;Funcionário Setor Privado;Ensino Médio Incompleto;27;Casado;Negro;4;1100
6370;48;MEI;Mestrado;18;Casado;Branco;5;3230
6371;61;Funcionário Setor Privado;Ensino Médio Completo;14;Divorciado;Branco;0;3578
6372;33;Funcionário Setor Privado;Ensino Médio Incompleto;4;Solteiro;Branco;3;1100
6373;40;Funcionário Setor Privado;Ensino Médio Incompleto;19;Casado;Negro;1;1100
6374;58;MEI;Ensino Médio Completo;8;Casado;Branco;0;3122
6375;46;MEI;Mestrado;24;Casado;Branco;2;3493
6376;35;Funcionário Setor Privado;Ensino Médio Completo;12;Casado;Branco;0;3969
6377;51;MEI;Ensino Médio Completo;2;Divorciado;Branco;2;4565
6378;37;Funcionário Setor Privado;Ensino Médio Incompleto;3;Solteiro;Branco;5;1100
6379;64;Funcionário Setor Privado;Mestrado;24;Casado;Pardo;2;6322
6380;41;Funcionário Setor Privado;Ensino Médio Incompleto;23;Solteiro;Branco;3;1100
6381;18;Funcionário Setor Privado;Ensino Médio Incompleto;2;Solteiro;Branco;1;1100
6382;44;Autônomo;Ensino Médio Incompleto;26;Casado;Branco;4;1100
6383;41;Servidor Público;Ensino Médio Completo;10;Casado;Indígena;1;4383
6384;33;Servidor Público;Ensino Médio Completo;12;Separado;Branco;4;4910
6385;37;Funcionário Setor Privado;Ensino Fundamental Completo;3;Separado;Branco;1;1100
6386;34;Funcionário Setor Privado;Ensino Médio Completo;21;Solteiro;Branco;2;3905
6387;24;Funcionário Público;Ensino Médio Completo;23;Solteiro;Branco;4;4501
6388;20;Funcionário Setor Privado;Ensino Médio Completo;20;Solteiro;Branco;0;3626
6389;38;Funcionário Setor Privado;Ensino Médio Completo;26;Casado;Branco;4;2800
6390;28;Funcionário Setor Privado;Ensino Médio Completo;5;Solteiro;Branco;4;2392
6391;20;Autônomo;Ensino Médio Incompleto;6;Solteiro;Branco;1;1100
6392;22;Funcionário Público;Ensino Médio Completo;21;Solteiro;Branco;5;3897
6393;55;Funcionário Setor Privado;Ensino Médio Completo;15;Divorciado;Branco;3;2712
6394;20;Funcionário Setor Privado;Ensino Médio Completo;22;Solteiro;Branco;0;3609
6395;26;Funcionário Setor Privado;Ensino Médio Completo;20;Solteiro;Branco;4;3579
6396;20;MEI;Ensino Médio Incompleto;24;Solteiro;Branco;0;2346
6397;40;Funcionário Setor Privado;Ensino Fundamental Completo;3;Divorciado;Branco;3;1100
6398;33;Funcionário Setor Privado;Ensino Médio Incompleto;21;Casado;Branco;3;1100
6399;54;;Ensino Médio Completo;22;Divorciado;Branco;4;2528
6400;24;Funcionário Setor Privado;Ensino Médio Incompleto;10;Solteiro;Branco;0;1100
6401;25;Funcionário Setor Privado;Ensino Médio Completo;24;Solteiro;Branco;4;2253
6402;18;Funcionário Setor Privado;Ensino Médio Incompleto;27;Solteiro;Branco;2;1100
6403;49;Autônomo;Ensino Médio Incompleto;24;Casado;Branco;0;1100
6404;17;Menor Aprendiz;Ensino Médio Incompleto;26;Solteiro;Branco;1;1100
6405;34;Autônomo;Ensino Médio Completo;8;Casado;Branco;4;3205
6406;37;Funcionário Setor Privado;Ensino Médio Completo;20;Casado;Branco;5;2318
6407;49;Funcionário Público;Ensino Médio Completo;23;Casado;Branco;0;5259
6408;74;Aposentado;Ensino Médio Incompleto;1;Viúvo;Branco;2;1411
6409;37;Funcionário Setor Privado;Ensino Médio Incompleto;21;Divorciado;Branco;3;1100
6410;20;Funcionário Setor Privado;Ensino Médio Incompleto;8;Casado;Branco;0;1100
6411;40;Funcionário Setor Privado;Ensino Médio Incompleto;18;Casado;Branco;3;1100
6412;34;Funcionário Setor Privado;Ensino Médio Completo;4;Solteiro;Branco;5;3046
6413;30;Funcionário Setor Privado;Mestrado;8;Casado;Negro;1;8277
6414;44;Funcionário Setor Privado;Ensino Médio Incompleto;25;Separado;Branco;4;1100
6415;40;Funcionário Setor Privado;Ensino Fundamental Completo;15;Casado;Negro;4;1100
6416;58;Funcionário Setor Privado;Ensino Médio Incompleto;10;Casado;Branco;2;1100
6417;44;Funcionário Setor Privado;Ensino Médio Incompleto;21;Casado;Branco;3;1100
6418;42;Funcionário Setor Privado;Ensino Médio Completo;3;Casado;Branco;4;2294
6419;39;Funcionário Setor Privado;Ensino Médio Incompleto;17;Solteiro;Branco;3;1100
6420;19;Funcionário Setor Privado;Ensino Médio Incompleto;5;Solteiro;Negro;1;1100
6421;41;Funcionário Setor Privado;Mestrado;17;Casado;Branco;2;9363
6422;29;Servidor Público;Mestrado;6;Solteiro;Branco;4;10134
6423;34;Funcionário Público;Ensino Médio Completo;6;Solteiro;Branco;4;4258
6424;38;;Ensino Médio Completo;25;Casado;Branco;4;3292
6425;27;Funcionário Setor Privado;Analfabeto;11;Casado;Branco;4;1100
6426;54;Funcionário Setor Privado;Ensino Médio Completo;27;Divorciado;Branco;5;2888
6427;40;Funcionário Setor Privado;Ensino Médio Incompleto;17;Viúvo;Negro;1;1100
6428;19;Funcionário Setor Privado;Ensino Médio Completo;25;Solteiro;Branco;1;3287
6429;17;Menor Aprendiz;Ensino Médio Incompleto;13;Solteiro;Branco;2;1100
6430;33;Funcionário Setor Privado;Ensino Médio Completo;15;Casado;Branco;5;2363
6431;80;Aposentado;Ensino Fundamental Incompleto;15;Viúvo;Branco;0;6102
6432;24;Autônomo;Ensino Médio Incompleto;16;Solteiro;Branco;1;1100
6433;28;Funcionário Setor Privado;Ensino Médio Completo;15;Solteiro;Branco;5;3609
6434;55;Funcionário Setor Privado;Ensino Médio Incompleto;20;Casado;Branco;4;1100
6435;21;Funcionário Setor Privado;Ensino Médio Completo;9;Solteiro;Branco;4;3956
6436;51;Funcionário Setor Privado;Ensino Médio Incompleto;4;Divorciado;Branco;0;1100
6437;19;Funcionário Setor Privado;Ensino Médio Incompleto;19;Solteiro;Negro;1;1100
6438;42;Funcionário Setor Privado;Ensino Médio Incompleto;8;Solteiro;Branco;5;1100
6439;60;Autônomo;Ensino Médio Incompleto;3;Casado;Branco;2;1100
6440;20;;Ensino Médio Completo;20;Solteiro;Negro;2;2392
6441;51;Funcionário Setor Privado;Ensino Médio Incompleto;19;Divorciado;Branco;5;1100
6442;21;Funcionário Setor Privado;Ensino Médio Completo;9;Solteiro;Branco;2;3778
6443;37;Servidor Público;Ensino Médio Completo;6;Casado;Branco;4;5456
6444;26;Funcionário Setor Privado;Ensino Médio Incompleto;2;Solteiro;Branco;3;1100
6445;42;Funcionário Público;Mestrado;7;Solteiro;Branco;1;6892
6446;40;Funcionário Setor Privado;Ensino Médio Completo;9;Casado;Branco;3;2911
6447;55;Funcionário Setor Privado;Mestrado;27;Casado;Branco;0;6799
6448;33;Funcionário Setor Privado;Ensino Médio Incompleto;17;Solteiro;Negro;2;1100
6449;62;Funcionário Setor Privado;Ensino Médio Incompleto;8;Casado;Branco;0;1100
6450;47;Funcionário Setor Privado;Ensino Fundamental Completo;13;Divorciado;Branco;1;1100
6451;26;Funcionário Setor Privado;Ensino Médio Incompleto;6;Solteiro;Negro;2;1100
6452;59;Funcionário Setor Privado;Ensino Médio Incompleto;23;União Estável;Branco;3;1100
6453;70;Aposentado;Ensino Médio Completo;21;Viúvo;Branco;1;3756
6454;26;Funcionário Setor Privado;Ensino Médio Completo;12;Solteiro;Branco;1;2105
6455;47;Funcionário Setor Privado;Ensino Fundamental Completo;25;Casado;Branco;0;1100
6456;25;Funcionário Setor Privado;Mestrado;15;Solteiro;Branco;0;10267
6457;52;MEI;Mestrado;5;Casado;Branco;5;4816
6458;46;Funcionário Setor Privado;Ensino Médio Incompleto;18;Casado;Branco;3;1100
6459;67;Aposentado;Ensino Fundamental Completo;2;Casado;Indígena;2;4876
6460;34;Funcionário Setor Privado;Mestrado;8;Casado;Branco;3;10084
6461;53;Servidor Público;Ensino Médio Completo;11;Divorciado;Branco;1;3597
6462;22;Funcionário Setor Privado;Ensino Médio Completo;27;Solteiro;Branco;5;3948
6463;39;Empresário;Ensino Médio Incompleto;18;Divorciado;Branco;1;18224
6464;54;Autônomo;Ensino Médio Incompleto;9;Casado;Branco;5;1100
6465;24;Funcionário Setor Privado;Ensino Médio Completo;22;Casado;Branco;4;2545
6466;37;Funcionário Setor Privado;Ensino Médio Incompleto;20;Separado;Branco;5;1100
6467;38;Funcionário Setor Privado;Ensino Fundamental Completo;8;Solteiro;Branco;4;1100
6468;41;Empresário;Mestrado;2;Solteiro;Negro;0;1106
6469;36;Funcionário Setor Privado;Ensino Médio Incompleto;10;Casado;Branco;5;1100
6470;43;Funcionário Setor Privado;Ensino Médio Completo;12;Casado;Branco;5;3898
6471;39;Funcionário Setor Privado;Ensino Médio Completo;17;Divorciado;Branco;3;3851
6472;26;Funcionário Setor Privado;Ensino Médio Completo;18;Solteiro;Branco;4;2693
6473;49;Empresário;Mestrado;26;Solteiro;Branco;5;18159
6474;37;Autônomo;Ensino Médio Completo;24;Casado;Branco;0;2120
6475;43;Funcionário Setor Privado;Ensino Médio Completo;16;Casado;Branco;5;2274
6476;54;Funcionário Público;Ensino Médio Incompleto;27;Casado;Branco;2;1712
6477;53;MEI;Ensino Fundamental Incompleto;3;Casado;Branco;5;6726
6478;57;Empresário;Mestrado;20;Casado;Branco;2;19826
6479;28;Funcionário Setor Privado;Ensino Médio Completo;1;Casado;Branco;1;2619
6480;29;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Branco;5;2485
6481;21;Funcionário Setor Privado;Ensino Médio Incompleto;14;Solteiro;Branco;2;1100
6482;51;Funcionário Setor Privado;Ensino Médio Incompleto;23;Casado;Branco;0;1100
6483;46;Servidor Público;Ensino Médio Incompleto;10;Casado;Branco;0;1785
6484;50;MEI;Mestrado;10;Casado;Branco;1;3652
6485;50;Autônomo;Ensino Médio Incompleto;9;Viúvo;Pardo;3;1100
6486;36;Funcionário Setor Privado;Ensino Médio Incompleto;13;Divorciado;Branco;4;1100
6487;31;Empresário;Ensino Médio Completo;2;Casado;Branco;5;3094
6488;20;Funcionário Setor Privado;Ensino Médio Incompleto;3;Solteiro;Branco;2;1100
6489;36;Funcionário Setor Privado;Ensino Médio Incompleto;7;Casado;Branco;5;1100
6490;38;Funcionário Setor Privado;Ensino Médio Incompleto;23;Divorciado;Branco;3;1100
6491;37;Funcionário Setor Privado;Ensino Médio Completo;14;Casado;Branco;2;2946
6492;39;Funcionário Setor Privado;Mestrado;25;Casado;Branco;1;7218
6493;18;Funcionário Setor Privado;Ensino Fundamental Completo;9;Solteiro;Branco;0;1100
6494;33;Funcionário Setor Privado;Ensino Médio Incompleto;24;Divorciado;Branco;2;1100
6495;35;Funcionário Setor Privado;Ensino Médio Incompleto;20;Solteiro;Branco;1;1100
6496;23;Funcionário Setor Privado;Ensino Médio Completo;27;Solteiro;Indígena;2;3578
6497;37;Funcionário Setor Privado;Ensino Médio Completo;25;Separado;Pardo;3;2898
6498;25;Funcionário Setor Privado;Ensino Médio Incompleto;27;Casado;Branco;2;1100
6499;51;Funcionário Público;Ensino Médio Completo;2;Casado;Negro;2;3880
6500;35;Funcionário Setor Privado;Ensino Médio Incompleto;20;Casado;Branco;2;1100
6501;54;Funcionário Setor Privado;Ensino Médio Incompleto;26;Casado;Branco;2;1100
6502;66;Aposentado;Ensino Médio Incompleto;8;Casado;Branco;4;5222
6503;32;Funcionário Setor Privado;Ensino Médio Incompleto;7;Solteiro;Negro;2;1100
6504;37;Autônomo;Ensino Médio Completo;15;Solteiro;Branco;5;3395
6505;29;Funcionário Setor Privado;Ensino Médio Completo;7;Casado;Branco;3;2278
6506;45;Funcionário Setor Privado;Ensino Médio Completo;3;Casado;Branco;4;2992
6507;61;MEI;Ensino Médio Completo;18;Casado;Branco;4;2069
6508;40;Funcionário Setor Privado;Ensino Médio Completo;13;Divorciado;Branco;0;2218
6509;24;Funcionário Setor Privado;Ensino Médio Incompleto;4;Solteiro;Branco;1;1100
6510;49;Funcionário Setor Privado;Ensino Fundamental Incompleto;11;Casado;Amarelo;1;1100
6511;51;Autônomo;Mestrado;23;Divorciado;Branco;3;6606
6512;34;Funcionário Setor Privado;Ensino Médio Incompleto;23;Casado;Branco;2;1100
6513;28;;Ensino Médio Incompleto;14;Separado;Branco;2;1100
6514;20;Funcionário Setor Privado;Ensino Médio Completo;19;Solteiro;Branco;0;2229
6515;30;Funcionário Setor Privado;Ensino Médio Completo;4;Divorciado;Negro;2;2519
6516;49;MEI;Mestrado;5;Divorciado;Branco;1;1200
6517;26;Funcionário Setor Privado;Ensino Médio Completo;19;Solteiro;Branco;0;3262
6518;63;Funcionário Setor Privado;Ensino Fundamental Completo;26;Casado;Branco;4;1100
6519;36;Funcionário Setor Privado;Ensino Médio Completo;8;Solteiro;Branco;3;3067
6520;63;Autônomo;Ensino Médio Completo;1;Casado;Branco;4;3839
6521;22;Funcionário Setor Privado;Ensino Médio Incompleto;18;Solteiro;Branco;2;1100
6522;40;Funcionário Setor Privado;Ensino Médio Incompleto;11;Casado;Branco;0;1100
6523;31;Funcionário Setor Privado;Ensino Fundamental Incompleto;6;Viúvo;Branco;5;1100
6524;49;Funcionário Setor Privado;Ensino Médio Completo;14;Casado;Branco;3;2562
6525;35;Funcionário Setor Privado;Mestrado;3;Solteiro;Branco;3;6549
6526;23;Servidor Público;Ensino Médio Completo;14;Solteiro;Branco;5;3954
6527;25;Funcionário Setor Privado;Ensino Médio Completo;5;Solteiro;Branco;4;2475
6528;34;;Ensino Médio Incompleto;26;Casado;Branco;0;1100
6529;28;Funcionário Setor Privado;Ensino Médio Completo;1;Casado;Branco;0;3410
6530;44;Autônomo;Ensino Médio Completo;5;Divorciado;Branco;0;2848
6531;33;Funcionário Setor Privado;Ensino Médio Incompleto;16;Separado;Branco;2;1100
6532;21;Funcionário Setor Privado;Ensino Médio Completo;12;Solteiro;Branco;3;2380
6533;55;Funcionário Setor Privado;Ensino Médio Incompleto;15;Casado;Negro;3;1100
6534;17;Menor Aprendiz;Ensino Médio Incompleto;12;Solteiro;Branco;1;1100
6535;75;Aposentado;Ensino Médio Incompleto;20;Divorciado;Branco;3;4284
6536;61;Funcionário Setor Privado;Ensino Fundamental Completo;7;Solteiro;Negro;4;1100
6537;53;Funcionário Setor Privado;Ensino Médio Incompleto;14;Divorciado;Branco;4;1100
6538;26;Empresário;Ensino Médio Completo;12;Casado;Branco;5;12816
6539;48;Funcionário Setor Privado;Ensino Médio Completo;22;Viúvo;Branco;3;2734
6540;28;Servidor Público;Mestrado;14;Casado;Branco;4;8098
6541;30;;Ensino Médio Completo;2;Solteiro;Pardo;4;3863
6542;29;Funcionário Setor Privado;Ensino Médio Incompleto;10;Casado;Branco;2;1100
6543;25;Funcionário Setor Privado;Ensino Médio Completo;23;Divorciado;Branco;0;2070
6544;37;Funcionário Setor Privado;Ensino Médio Incompleto;1;Casado;Branco;2;1100
6545;43;Empresário;Ensino Médio Completo;5;Divorciado;Branco;1;5140
6546;40;Empresário;Ensino Médio Incompleto;19;Casado;Branco;1;11768
6547;34;Funcionário Setor Privado;Ensino Fundamental Completo;7;Casado;Branco;0;1100
6548;55;Funcionário Setor Privado;Doutorado;5;Casado;Branco;3;11582
6549;31;Empresário;Ensino Médio Completo;18;Solteiro;Branco;4;10705
6550;21;;Ensino Médio Completo;21;Solteiro;Branco;5;3782
6551;32;Autônomo;Ensino Médio Incompleto;18;Casado;Branco;0;1100
6552;26;Servidor Público;Mestrado;22;Solteiro;Pardo;1;8240
6553;26;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Branco;1;3388
6554;44;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;1;2551
6555;49;Funcionário Setor Privado;Ensino Médio Incompleto;10;Casado;Branco;0;1100
6556;21;;Ensino Médio Incompleto;1;Solteiro;Negro;5;1100
6557;26;Funcionário Setor Privado;Ensino Médio Incompleto;24;Solteiro;Negro;2;1100
6558;40;Autônomo;Ensino Médio Incompleto;18;Casado;Branco;1;1100
6559;19;Autônomo;Ensino Médio Incompleto;2;Solteiro;Branco;0;1100
6560;58;Funcionário Setor Privado;Ensino Médio Incompleto;12;Casado;Branco;0;1100
6561;61;Funcionário Setor Privado;Ensino Médio Completo;21;Casado;Branco;0;2626
6562;28;Autônomo;Ensino Médio Completo;8;Casado;Pardo;4;3465
6563;26;Funcionário Setor Privado;Ensino Médio Completo;20;Solteiro;Branco;1;3369
6564;64;Funcionário Setor Privado;Ensino Médio Incompleto;23;Solteiro;Branco;4;1100
6565;42;MEI;Ensino Médio Completo;7;Casado;Branco;4;1639
6566;41;Funcionário Setor Privado;Ensino Médio Completo;5;Casado;Branco;3;3442
6567;45;Funcionário Setor Privado;Ensino Médio Incompleto;11;Solteiro;Branco;2;1100
6568;39;Funcionário Setor Privado;Ensino Médio Completo;15;Casado;Branco;3;3055
6569;41;Empresário;Ensino Médio Incompleto;13;Casado;Branco;0;17449
6570;51;Funcionário Setor Privado;Ensino Médio Incompleto;4;Separado;Negro;3;1100
6571;34;Funcionário Setor Privado;Ensino Médio Completo;26;Divorciado;Branco;5;2752
6572;33;Funcionário Setor Privado;Mestrado;9;Casado;Branco;0;7267
6573;23;Funcionário Setor Privado;Ensino Médio Completo;13;Separado;Branco;2;3327
6574;35;Autônomo;Ensino Médio Completo;5;Casado;Indígena;4;3373
6575;41;Funcionário Setor Privado;Ensino Médio Incompleto;18;Divorciado;Branco;1;1100
6576;39;Funcionário Setor Privado;Mestrado;26;Solteiro;Branco;1;10829
6577;41;Funcionário Setor Privado;Ensino Médio Completo;2;Casado;Branco;3;2292
6578;33;MEI;Ensino Médio Completo;27;Casado;Branco;2;6126
6579;22;Funcionário Setor Privado;Ensino Médio Incompleto;21;Solteiro;Branco;3;1100
6580;25;Funcionário Setor Privado;Ensino Médio Completo;7;Solteiro;Branco;3;2943
6581;25;Funcionário Setor Privado;Ensino Médio Completo;27;Divorciado;Branco;2;2050
6582;77;Aposentado;Ensino Fundamental Incompleto;25;União Estável;Branco;1;5892
6583;33;;Ensino Médio Completo;4;Solteiro;Branco;3;2422
6584;66;Aposentado;Ensino Médio Incompleto;17;Viúvo;Branco;2;5185
6585;19;Funcionário Setor Privado;Ensino Médio Completo;18;Solteiro;Branco;1;2090
6586;44;Funcionário Setor Privado;Ensino Médio Incompleto;15;Solteiro;Negro;1;1100
6587;45;MEI;Mestrado;23;Divorciado;Branco;2;5537
6588;28;Funcionário Setor Privado;Ensino Médio Completo;5;Solteiro;Branco;0;2116
6589;19;Funcionário Setor Privado;Ensino Médio Incompleto;13;Solteiro;Branco;0;1100
6590;43;Funcionário Setor Privado;Ensino Médio Incompleto;18;Casado;Negro;4;1100
6591;39;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;0;3635
6592;33;Funcionário Setor Privado;Ensino Médio Completo;24;Casado;Branco;5;3290
6593;44;Funcionário Setor Privado;Ensino Médio Incompleto;3;União Estável;Negro;3;1100
6594;62;Funcionário Setor Privado;Ensino Fundamental Incompleto;23;Viúvo;Branco;5;1100
6595;40;Funcionário Setor Privado;Ensino Médio Completo;22;Casado;Branco;1;3423
6596;41;Funcionário Setor Privado;Ensino Médio Incompleto;27;Solteiro;Branco;5;1100
6597;23;Empresário;Ensino Médio Completo;18;Solteiro;Negro;5;17852
6598;48;Funcionário Setor Privado;Ensino Médio Incompleto;27;Casado;Branco;5;1100
6599;38;Funcionário Setor Privado;Mestrado;25;Casado;Branco;2;8443
6600;37;Funcionário Setor Privado;Mestrado;26;Casado;Branco;2;10121
6601;45;Funcionário Setor Privado;Mestrado;20;Casado;Branco;2;6477
6602;29;Funcionário Setor Privado;Ensino Médio Incompleto;20;Casado;Branco;2;1100
6603;66;Aposentado;Ensino Médio Incompleto;6;Viúvo;Branco;5;1385
6604;19;Funcionário Setor Privado;Ensino Médio Incompleto;20;Solteiro;Branco;2;1100
6605;23;Funcionário Setor Privado;Ensino Fundamental Completo;23;Solteiro;Branco;5;1100
6606;34;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Branco;3;3788
